playerID,year,stint,tmID,dRebounds,dq,pos,height,weight,college,birthYear,award,confID,rank,playoff,firstRound,semis,finals,won,lost,homeW,homeL,awayW,awayL,confW,confL,min,attend,W,L,PER,TS%,eFG%,stocks
stevema01w,7,0,PHO,1,0,F-C,75.0,166,1,1982,[],WE,5,0,001,001,001,18,16,10,7,8,9,8,12,6900,126801,0.0,0.0,4.293257254853753,30.0,30.0,2
stileja01w,2,0,POR,53,0,G,68.0,144,1,1978,['Rookie of the Year'],WE,7,0,001,001,001,11,21,6,10,5,11,5,16,6525,137656,0.0,0.0,19.025842277611442,53.04509943181818,47.01298701298701,27
stileja01w,3,0,POR,11,0,G,68.0,144,1,1978,[],WE,5,0,001,001,001,16,16,9,7,7,9,8,13,6475,128656,0.0,0.0,9.816767462837854,42.172739541160595,37.407407407407405,4
stinsan01w,1,0,CHA,101,0,G,70.0,158,1,1967,[],EA,8,0,001,001,001,8,24,5,11,3,13,5,16,6475,90963,0.0,0.0,24.005284993565308,54.122921296651086,50.323974082073434,78
stinsan01w,2,0,CHA,98,0,G,70.0,158,1,1967,[],EA,4,1,100,100,010,18,14,11,5,7,9,15,6,6500,105525,4.0,4.0,22.535716444976025,55.58849688704418,52.2972972972973,62
stinsan01w,3,0,CHA,140,0,G,70.0,158,1,1967,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,22.257716642397277,52.70311858842839,49.713467048710605,46
stinsan01w,4,0,CHA,112,0,G,70.0,158,1,1967,[],EA,2,1,010,001,001,18,16,13,4,5,12,12,12,6850,120061,0.0,2.0,18.68307573712811,52.98515853384305,49.37694704049844,53
stinsan01w,5,0,CHA,94,1,G,70.0,158,1,1967,[],EA,5,0,001,001,001,16,18,10,7,6,11,8,12,6900,116383,0.0,0.0,13.900145871425453,48.25061798821068,44.24083769633508,34
stinsan01w,6,0,DET,6,0,G,70.0,158,1,1967,[],EA,4,1,010,001,001,16,18,12,5,4,13,11,9,6925,159356,0.0,2.0,11.825121893619153,42.90171606864274,39.130434782608695,3
stiresh01w,1,0,MIN,8,0,F,71.0,208,1,1972,[],WE,6,0,001,001,001,15,17,8,8,7,9,5,16,6425,116638,0.0,0.0,12.537044123372493,55.309734513274336,53.44827586206896,6
stiresh01w,2,0,MIN,17,0,F,71.0,208,1,1972,[],WE,6,0,001,001,001,12,20,6,10,6,10,9,12,6475,120607,0.0,0.0,11.186994741294352,45.47075606276748,43.39622641509434,12
stiresh01w,3,0,MIN,2,0,F,71.0,208,1,1972,[],WE,8,0,001,001,001,10,22,7,9,3,13,6,15,6475,139874,0.0,0.0,18.851020193908486,61.47540983606557,62.5,1
stockta01w,2,0,WAS,2,0,F-C,74.0,165,1,1979,[],EA,8,0,001,001,001,10,22,8,8,2,14,4,17,6500,246667,0.0,0.0,11.526320856390077,38.659793814432994,33.33333333333333,0
streiju01w,1,0,IND,46,1,F,74.0,165,0,1972,[],EA,7,0,001,001,001,9,23,5,11,4,12,7,14,6425,180270,0.0,0.0,15.37853432018918,45.69486404833837,40.17094017094017,39
streiju01w,2,0,IND,94,2,F,74.0,165,0,1972,[],EA,6,0,001,001,001,10,22,7,9,3,13,7,14,6475,138922,0.0,0.0,20.305244583610204,52.9989658738366,47.82608695652174,56
streiju01w,6,0,IND,64,0,F,74.0,165,0,1972,[],EA,2,1,100,010,001,21,13,14,3,7,10,14,6,6925,142494,2.0,2.0,16.37483967788689,48.9783020855277,46.91011235955056,40
strotan01w,7,0,PHO,3,0,G-F,75.0,166,1,1983,[],WE,5,0,001,001,001,18,16,10,7,8,9,8,12,6900,126801,0.0,0.0,21.92929915688243,57.14285714285714,57.14285714285714,3
strotan01w,8,0,IND,3,0,G-F,75.0,166,1,1983,[],EA,2,1,100,010,001,21,13,12,5,9,8,12,8,6875,133915,3.0,3.0,16.711781161687735,43.91468005018821,41.935483870967744,0
strotan01w,9,0,ATL,8,0,G-F,75.0,166,1,1983,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,11.3551106024258,49.64358452138492,45.588235294117645,8
summela01w,6,0,CON,5,0,C,74.0,167,0,1983,[],EA,1,1,100,100,010,26,8,14,3,12,5,13,7,6800,121944,5.0,3.0,13.90164743486389,44.642857142857146,33.33333333333333,2
summela01w,7,0,CON,24,0,C,74.0,167,0,1983,[],EA,1,1,100,010,001,26,8,14,3,12,5,15,5,6825,126096,3.0,2.0,8.463207675130839,48.32324173265021,45.27027027027027,5
sun-mju01w,4,0,SEA,9,0,C,73.0,168,0,1974,[],WE,5,0,001,001,001,18,16,13,4,5,12,11,13,6850,120857,0.0,0.0,11.560510155604112,44.43127962085308,40.625,5
suttota01w,2,0,CHA,78,1,C,76.0,199,1,1978,[],EA,4,1,100,100,010,18,14,11,5,7,9,15,6,6500,105525,4.0,4.0,20.788860463333048,54.84665323483322,48.97959183673469,60
suttota01w,3,0,CHA,115,3,C,76.0,199,1,1978,[],EA,2,1,010,001,001,18,14,11,5,7,9,12,9,6450,106670,0.0,2.0,25.530680084208015,59.76968331455752,53.086419753086425,65
suttota01w,4,0,CHA,128,2,C,76.0,199,1,1978,[],EA,2,1,010,001,001,18,16,13,4,5,12,12,12,6850,120061,0.0,2.0,19.870213557825945,49.201761629507295,42.06008583690987,69
suttota01w,5,0,CHA,148,1,C,76.0,199,1,1978,[],EA,5,0,001,001,001,16,18,10,7,6,11,8,12,6900,116383,0.0,0.0,20.804168934996447,55.03251151449472,47.32142857142857,102
suttota01w,6,0,CHA,115,5,C,76.0,199,1,1978,[],EA,6,0,001,001,001,6,28,5,12,1,16,4,16,6945,98054,0.0,0.0,21.83996061740522,56.77760319954292,50.917431192660544,67
suttota01w,7,0,CHA,106,2,C,76.0,199,1,1978,[],EA,6,0,001,001,001,11,23,7,10,4,13,6,14,6825,106942,0.0,0.0,21.499439510573836,53.99742101869761,48.760330578512395,81
suttota01w,8,0,IND,118,1,C,76.0,199,1,1978,[],EA,2,1,100,010,001,21,13,12,5,9,8,12,8,6875,133915,3.0,3.0,24.15012125356217,54.504264392324096,48.534201954397396,82
suttota01w,9,0,IND,145,2,C,76.0,199,1,1978,[],EA,4,1,010,001,001,17,17,11,6,6,11,12,8,6950,130941,1.0,2.0,20.574142815468548,54.58576560395151,49.48096885813148,77
suttota01w,10,0,IND,114,2,C,76.0,199,1,1978,[],EA,1,1,100,100,010,22,12,14,3,8,9,17,5,6925,134964,6.0,4.0,18.586993810608703,53.439408550305366,46.568627450980394,55
swanike01w,9,0,CON,24,0,G,67.0,144,1,1986,[],EA,2,1,010,001,001,21,13,13,4,8,9,13,7,6850,129951,1.0,2.0,6.586325823900359,39.88326848249027,35.1063829787234,15
swanike01w,10,0,PHO,46,0,G,67.0,144,1,1986,[],WE,1,1,100,100,100,23,11,12,5,11,6,13,7,6900,144884,7.0,4.0,6.8163634246021525,48.477898248540455,43.75,18
swoopsh01w,1,0,HOU,155,0,F-G,72.0,145,1,1971,"['Defensive Player of the Year', 'Most Valuable Player']",WE,2,1,100,100,100,27,5,14,2,13,3,17,4,6475,196077,6.0,0.0,32.56525564966491,58.68930266520629,54.132231404958674,120
swoopsh01w,3,0,HOU,128,0,F-G,72.0,145,1,1971,"['Defensive Player of the Year', 'Most Valuable Player']",WE,2,1,010,001,001,24,8,14,2,10,6,16,5,6425,188648,1.0,2.0,24.901976183947575,51.32117345169568,45.677799607072686,111
swoopsh01w,4,0,HOU,111,0,F-G,72.0,145,1,1971,['Defensive Player of the Year'],WE,2,1,010,001,001,20,14,14,3,6,11,14,10,6825,150203,1.0,2.0,22.785906836797164,49.53332241689864,43.08755760368664,103
swoopsh01w,5,0,HOU,115,0,F-G,72.0,145,1,1971,[],WE,6,0,001,001,001,13,21,9,8,4,13,7,15,6850,137455,0.0,0.0,21.361953943816438,48.97567221510884,44.52214452214452,63
swoopsh01w,6,0,HOU,92,0,F-G,72.0,145,1,1971,"['All-Star Game Most Valuable Player', 'Most Valuable Player']",WE,3,1,100,010,001,19,15,11,6,8,9,11,11,6875,120676,2.0,3.0,25.653684655051702,54.317055909412595,47.42798353909465,92
swoopsh01w,7,0,HOU,149,0,F-G,72.0,145,1,1971,['WNBA All-Decade Team'],WE,3,1,010,001,001,18,16,12,5,6,11,11,9,6925,130586,0.0,2.0,19.213544590147617,48.995690005692445,44.15137614678899,73
swoopsh01w,8,0,HOU,14,0,F-G,72.0,145,1,1971,[],WE,5,0,001,001,001,13,21,7,10,6,11,10,12,6800,138816,0.0,0.0,9.95384365484128,42.9745889387145,38.0,6
swoopsh01w,9,0,SEA,100,0,F-G,72.0,145,1,1971,[],WE,2,1,010,001,001,22,12,16,1,6,11,13,7,6800,140503,1.0,2.0,15.455876936803138,47.02697742705083,42.70833333333333,52
tateso01w,1,0,MIN,7,0,G,66.0,157,1,1971,[],WE,6,0,001,001,001,15,17,8,8,7,9,5,16,6425,116638,0.0,0.0,14.736114105889138,59.003496503496514,59.09090909090909,3
tauradi01w,5,0,PHO,121,4,F-G,72.0,172,1,1982,['Rookie of the Year'],WE,5,0,001,001,001,17,17,10,7,7,10,11,11,6825,136295,0.0,0.0,22.67192025032303,51.629269687008716,47.713717693836976,68
tauradi01w,6,0,PHO,116,2,F-G,72.0,172,1,1982,[],WE,5,0,001,001,001,16,18,11,6,5,12,12,10,6800,124146,0.0,0.0,21.110670931790185,53.400616083009076,47.540983606557376,66
tauradi01w,7,0,PHO,97,2,F-G,72.0,172,1,1982,['WNBA All Decade Team Honorable Mention'],WE,5,0,001,001,001,18,16,10,7,8,9,8,12,6900,126801,0.0,0.0,30.411903083936682,58.06730405660887,54.31818181818182,69
tauradi01w,8,0,PHO,117,1,F-G,72.0,172,1,1982,[],WE,1,1,100,100,100,23,11,12,5,11,6,17,5,6850,131524,7.0,2.0,26.29194446020807,58.5057646789341,54.166666666666664,79
tauradi01w,9,0,PHO,146,2,F-G,72.0,172,1,1982,[],WE,6,0,001,001,001,16,18,10,7,6,11,8,12,6825,144867,0.0,0.0,32.52933811955464,59.62075383899488,52.245250431778935,92
tauradi01w,10,0,PHO,160,0,F-G,72.0,172,1,1982,"['Most Valuable Player', 'WNBA Finals Most Valuable Player']",WE,1,1,100,100,100,23,11,12,5,11,6,13,7,6900,144884,7.0,4.0,26.344110315138643,62.00864779874213,55.18433179723502,79
tayloli01w,5,0,PHO,3,0,C,80.0,200,1,1981,[],WE,5,0,001,001,001,17,17,10,7,7,10,11,11,6825,136295,0.0,0.0,4.934327296006097,30.0,30.0,2
taylope01w,2,0,CLE,76,0,F,73.0,168,0,1981,[],EA,1,1,010,001,001,22,10,14,2,8,8,15,6,6425,147373,1.0,2.0,21.997844810977345,46.89283966726472,43.111111111111114,46
taylope01w,3,0,CLE,107,0,F,73.0,168,0,1981,[],EA,7,0,001,001,001,10,22,4,12,6,10,7,14,6550,149084,0.0,0.0,21.81981798048501,53.5792589344442,47.5,48
taylope01w,4,0,CLE,104,0,F,73.0,168,0,1981,[],EA,4,1,010,001,001,17,17,11,6,6,11,13,11,6825,125793,1.0,2.0,22.577589535583787,52.121529596647456,47.05882352941176,48
taylope01w,5,0,PHO,109,1,F,73.0,168,0,1981,[],WE,5,0,001,001,001,17,17,10,7,7,10,11,11,6825,136295,0.0,0.0,21.460673194117234,60.69590512418886,55.00000000000001,66
taylope01w,6,0,PHO,82,2,F,73.0,168,0,1981,[],WE,5,0,001,001,001,16,18,11,6,5,12,12,10,6800,124146,0.0,0.0,23.069076771178118,61.0379649750735,53.63984674329502,49
taylope01w,7,0,PHO,81,1,F,73.0,168,0,1981,[],WE,5,0,001,001,001,18,16,10,7,8,9,8,12,6900,126801,0.0,0.0,25.818216925327736,55.61355605525217,50.0,38
taylope01w,8,0,PHO,141,2,F,73.0,168,0,1981,[],WE,1,1,100,100,100,23,11,12,5,11,6,17,5,6850,131524,7.0,2.0,31.20077860727116,62.484507973229775,54.15617128463476,73
taylope01w,10,0,PHO,22,0,F,73.0,168,0,1981,[],WE,1,1,100,100,100,23,11,12,5,11,6,13,7,6900,144884,7.0,4.0,20.618359311224168,59.24721189591078,50.92592592592593,20
teaslni01w,3,0,LAS,67,1,G,72.0,169,1,1979,[],WE,1,1,100,100,100,25,7,12,4,13,3,17,4,6475,186410,6.0,0.0,9.640981295466313,55.55555555555556,52.40963855421686,34
teaslni01w,4,0,LAS,145,0,G,72.0,169,1,1979,['All-Star Game Most Valuable Player'],WE,1,1,100,100,010,24,10,11,6,13,4,17,7,6900,157934,5.0,4.0,14.903992379480938,58.11195445920304,51.041666666666664,54
teaslni01w,5,0,LAS,87,0,G,72.0,169,1,1979,[],WE,1,1,010,001,001,25,9,15,2,10,7,16,6,6975,177269,1.0,2.0,12.697407253605101,54.55962587685113,51.07913669064749,50
teaslni01w,6,0,LAS,47,0,G,72.0,169,1,1979,[],WE,4,1,010,001,001,17,17,11,6,6,11,12,10,6800,150521,0.0,2.0,10.219871246533598,48.14258399344442,44.074074074074076,27
teaslni01w,7,0,WAS,76,1,G,72.0,169,1,1979,[],EA,4,1,010,001,001,18,16,13,4,5,12,12,8,6850,133255,0.0,2.0,13.45534145052946,50.76991742914527,45.28301886792453,55
teaslni01w,8,0,WAS,54,0,G,72.0,169,1,1979,[],EA,5,0,001,001,001,16,18,8,9,8,9,8,12,6900,133255,0.0,0.0,7.95769877089924,50.05820721769499,42.76315789473684,29
teaslni01w,10,1,ATL,15,0,G,72.0,169,1,1979,[],EA,2,1,010,001,001,18,16,12,5,6,11,10,12,6950,120737,0.0,2.0,6.089097676809419,56.68604651162791,51.66666666666667,10
teaslni01w,10,2,DET,13,0,G,72.0,169,1,1979,[],EA,3,1,100,010,001,18,16,11,6,7,10,11,11,6975,136069,3.0,2.0,6.089097676809419,52.65797392176529,51.28205128205128,10
teilaza01w,7,0,WAS,16,0,C,79.0,170,1,1983,[],EA,4,1,010,001,001,18,16,13,4,5,12,12,8,6850,133255,0.0,2.0,18.664096052585652,53.94345238095239,53.84615384615385,6
terryka01w,7,0,IND,10,0,C-F,75.0,183,1,1983,[],EA,3,1,010,001,001,21,13,12,5,9,8,12,8,6850,122768,0.0,2.0,17.40146895917119,54.24528301886793,57.89473684210527,3
terryka01w,8,0,IND,9,1,C-F,75.0,183,1,1983,[],EA,2,1,100,010,001,21,13,12,5,9,8,12,8,6875,133915,3.0,3.0,3.677533763043648,32.70348837209303,25.0,5
terryka01w,9,2,ATL,37,0,C-F,75.0,183,1,1983,[],EA,7,0,001,001,001,4,30,1,16,3,14,2,18,6825,141379,0.0,0.0,13.493585201205617,50.81749889527176,47.368421052631575,21
terryka01w,9,1,IND,4,0,C-F,75.0,183,1,1983,[],EA,4,1,010,001,001,17,17,11,6,6,11,12,8,6950,130941,1.0,2.0,13.493585201205617,20.0,20.0,0
thomaca01w,8,0,CHI,17,0,F,75.0,200,1,1985,[],EA,6,0,001,001,001,14,20,6,11,8,9,6,14,6972,66557,0.0,0.0,18.477185227693393,48.686594202898554,39.473684210526315,5
thomach01w,5,0,LAS,77,0,C,75.0,185,1,1982,[],WE,1,1,010,001,001,25,9,15,2,10,7,16,6,6975,177269,1.0,2.0,19.17425303862791,51.22950819672132,47.9020979020979,32
thomach01w,6,0,LAS,76,1,C,75.0,185,1,1982,[],WE,4,1,010,001,001,17,17,11,6,6,11,12,10,6800,150521,0.0,2.0,15.95494869048669,55.41424418604651,52.083333333333336,30
thomach01w,7,0,LAS,100,1,C,75.0,185,1,1982,[],WE,1,1,100,010,001,25,9,15,2,10,7,15,5,6825,141282,2.0,3.0,17.38082113585978,53.35762623633524,50.37593984962406,34
thomach01w,8,0,LAS,113,2,C,75.0,185,1,1982,[],WE,7,0,001,001,001,10,24,5,12,5,12,6,16,6900,147810,0.0,0.0,24.79547283820834,53.584764749813296,49.36708860759494,31
thomach01w,9,0,LAS,30,0,C,75.0,185,1,1982,[],WE,3,1,100,010,001,20,14,12,5,8,9,12,8,7000,161639,3.0,3.0,10.775601284528634,38.64605543710021,36.76470588235294,10
thomach01w,10,0,MIN,10,0,C,75.0,185,1,1982,[],WE,5,0,001,001,001,14,20,9,8,5,12,7,13,6875,128127,0.0,0.0,-0.9370168641832616,6.855575868372944,4.761904761904762,8
thomala01w,4,0,CLE,101,1,F,74.0,165,1,1981,[],EA,4,1,010,001,001,17,17,11,6,6,11,13,11,6825,125793,1.0,2.0,23.172778405064555,51.400476758045286,46.28378378378378,41
thomala01w,5,0,SAS,90,1,F,74.0,165,1,1981,[],WE,7,0,001,001,001,9,25,6,11,3,14,6,16,6875,142717,0.0,0.0,22.961015225010335,55.03852696887821,49.28571428571429,36
thomala01w,6,0,SAS,50,0,F,74.0,165,1,1981,[],WE,7,0,001,001,001,7,27,5,12,2,15,3,19,6800,135054,0.0,0.0,17.532656800099296,50.668273444347065,43.7888198757764,15
thomala01w,7,0,SAS,55,1,F,74.0,165,1,1981,[],WE,6,0,001,001,001,13,21,6,11,7,10,10,10,6800,125749,0.0,0.0,20.7551586620224,52.34729261136303,45.16129032258064,21
thomala01w,8,0,LAS,34,0,F,74.0,165,1,1981,[],WE,7,0,001,001,001,10,24,5,12,5,12,6,16,6900,147810,0.0,0.0,18.95765721918549,53.54200988467874,48.85057471264368,16
thomala01w,9,1,DET,3,0,F,74.0,165,1,1981,[],EA,1,1,100,100,100,22,12,14,3,8,9,16,4,6875,162669,7.0,2.0,10.360465598722838,26.666666666666668,26.666666666666668,2
thomala01w,9,2,MIN,17,0,F,74.0,165,1,1981,[],WE,7,0,001,001,001,16,18,9,8,7,10,8,12,6900,118463,0.0,0.0,10.360465598722838,56.00571973307912,56.57894736842105,2
thomast01w,1,0,POR,78,1,F,70.0,154,1,1978,[],WE,7,0,001,001,001,10,22,6,10,4,12,4,17,6525,133076,0.0,0.0,10.575106017287903,41.67518920024545,36.50306748466258,69
thomast01w,2,0,POR,39,0,F,70.0,154,1,1978,[],WE,7,0,001,001,001,11,21,6,10,5,11,5,16,6525,137656,0.0,0.0,9.193451837092804,39.12466843501326,36.666666666666664,40
thomast01w,3,0,POR,60,0,F,70.0,154,1,1978,[],WE,5,0,001,001,001,16,16,9,7,7,9,8,13,6475,128656,0.0,0.0,12.97844267935929,40.89453214367422,37.83783783783784,54
thomast01w,4,2,DET,11,0,F,70.0,154,1,1978,[],EA,1,1,100,100,100,25,9,13,4,12,5,18,6,6900,133647,6.0,2.0,14.230839058407655,35.98848368522073,34.375,10
thomast01w,4,1,PHO,17,0,F,70.0,154,1,1978,[],WE,7,0,001,001,001,8,26,6,11,2,15,5,19,6925,144511,0.0,0.0,14.230839058407655,43.36349924585219,39.130434782608695,19
thomast01w,5,0,DET,0,0,F,70.0,154,1,1978,[],EA,3,1,010,001,001,17,17,8,9,9,8,11,9,6850,160860,1.0,2.0,0.0,0.0,0.0,0
thomast01w,6,1,DET,10,0,F,70.0,154,1,1978,[],EA,4,1,010,001,001,16,18,12,5,4,13,11,9,6925,159356,0.0,2.0,7.51605482721899,28.846153846153843,16.666666666666664,11
thomast01w,6,2,MIN,1,0,F,70.0,154,1,1978,[],WE,6,0,001,001,001,14,20,11,6,3,14,9,13,6850,113447,0.0,0.0,7.51605482721899,0.0,0.0,0
thompal01w,1,0,IND,109,4,F,73.0,180,1,1976,[],EA,7,0,001,001,001,9,23,5,11,4,12,7,14,6425,180270,0.0,0.0,21.594379736174535,56.676905075325436,54.90196078431373,28
thompal01w,2,0,IND,42,0,F,73.0,180,1,1976,[],EA,6,0,001,001,001,10,22,7,9,3,13,7,14,6475,138922,0.0,0.0,23.748898430425243,50.51053660656094,48.56321839080459,16
thompal01w,3,0,IND,30,0,F,73.0,180,1,1976,[],EA,4,1,010,001,001,16,16,10,6,6,10,12,9,6425,134945,1.0,2.0,12.84730727359835,41.638049450549445,38.99082568807339,9
thompal01w,5,0,SEA,16,0,F,73.0,180,1,1976,[],WE,2,1,100,100,100,20,14,13,4,7,10,13,9,6825,134291,6.0,2.0,15.347982731571902,47.376093294460645,47.22222222222222,6
thompal01w,6,0,SEA,35,0,F,73.0,180,1,1976,[],WE,2,1,010,001,001,20,14,14,3,6,11,13,9,6825,151150,1.0,2.0,12.29303150974749,47.13766469786461,43.82716049382716,8
thompti01w,1,0,HOU,177,0,F,74.0,178,1,1975,['All-Star Game Most Valuable Player'],WE,2,1,100,100,100,27,5,14,2,13,3,17,4,6475,196077,6.0,0.0,27.566752927521968,58.553088133240806,53.68550368550369,72
thompti01w,2,0,HOU,149,0,F,74.0,178,1,1975,[],WE,4,1,010,001,001,19,13,11,5,8,8,13,8,6450,181115,0.0,2.0,25.043845682928875,48.27252717935036,41.85606060606061,51
thompti01w,3,0,HOU,150,0,F,74.0,178,1,1975,[],WE,2,1,010,001,001,24,8,14,2,10,6,16,5,6425,188648,1.0,2.0,22.22227800371661,52.979987765446126,48.03921568627451,45
thompti01w,4,0,HOU,126,0,F,74.0,178,1,1975,[],WE,2,1,010,001,001,20,14,14,3,6,11,14,10,6825,150203,1.0,2.0,22.532097332910723,50.02543666270986,45.89201877934273,41
thompti01w,5,0,HOU,113,0,F,74.0,178,1,1975,[],WE,6,0,001,001,001,13,21,9,8,4,13,7,15,6850,137455,0.0,0.0,25.209179023970616,50.71389560739642,45.089285714285715,45
thompti01w,6,0,HOU,40,0,F,74.0,178,1,1975,[],WE,3,1,100,010,001,19,15,11,6,8,9,11,11,6875,120676,2.0,3.0,16.078691566577028,47.72670183371012,45.33333333333333,16
thompti01w,7,0,HOU,87,0,F,74.0,178,1,1975,['WNBA All-Decade Team'],WE,3,1,010,001,001,18,16,12,5,6,11,11,9,6925,130586,0.0,2.0,24.4985446809534,56.8973525313516,52.30263157894737,33
thompti01w,8,0,HOU,164,0,F,74.0,178,1,1975,[],WE,5,0,001,001,001,13,21,7,10,6,11,10,12,6800,138816,0.0,0.0,22.895122751966813,54.596719070403275,47.27272727272727,52
thompti01w,9,0,HOU,160,0,F,74.0,178,1,1975,[],WE,5,0,001,001,001,17,17,13,4,4,13,10,10,6925,111951,0.0,0.0,20.482736833294574,52.89662710805746,47.368421052631575,53
thompti01w,10,0,LAS,153,0,F,74.0,178,1,1975,[],WE,3,1,100,010,001,18,16,11,6,7,10,11,9,6925,176587,3.0,3.0,13.947070740959587,50.32867707477403,45.063291139240505,50
thorbsh01w,7,0,MIN,14,0,G,69.0,149,1,1982,[],WE,7,0,001,001,001,10,24,8,9,2,15,6,14,6825,109522,0.0,0.0,0.5901837154401788,26.212319790301443,20.37037037037037,6
thorbsh01w,8,0,SEA,1,0,G,69.0,149,1,1982,[],WE,4,1,010,001,001,17,17,12,5,5,12,11,11,6825,135553,0.0,2.0,-0.04563110513006701,50.0,50.0,0
thorner01w,4,0,NYL,8,0,G,70.0,150,1,1981,[],EA,6,0,001,001,001,16,18,11,6,5,12,11,13,6850,212346,0.0,0.0,8.222031874602937,47.41379310344828,40.476190476190474,5
thorner01w,5,0,NYL,8,0,G,70.0,150,1,1981,[],EA,2,1,100,010,001,18,16,11,6,7,10,10,10,6900,168062,2.0,3.0,5.864046875744917,37.053182214472535,36.666666666666664,5
thorner01w,6,0,NYL,10,0,G,70.0,150,1,1981,[],EA,3,1,010,001,001,18,16,10,7,8,9,9,11,6925,172381,0.0,2.0,12.765661486265902,50.21520803443329,48.148148148148145,4
thorner01w,7,0,NYL,29,0,G,70.0,150,1,1981,[],EA,5,0,001,001,001,11,23,7,10,4,13,7,13,6875,155048,0.0,0.0,17.30483569307638,56.989837956605335,52.27272727272727,7
thorner01w,8,0,NYL,70,0,G,70.0,150,1,1981,[],EA,4,1,010,001,001,16,18,10,7,6,11,10,10,6850,147866,1.0,2.0,13.729567066500504,54.04677642714264,52.244897959183675,26
thorner01w,9,0,NYL,18,0,G,70.0,150,1,1981,[],EA,3,1,100,010,001,19,15,11,6,8,9,11,9,6900,153772,3.0,3.0,8.15157285220328,45.561169252977265,42.924528301886795,9
thorner01w,10,0,CHI,40,0,G,70.0,150,1,1981,[],EA,5,0,001,001,001,16,18,12,5,4,13,10,12,6825,66852,0.0,0.0,14.053307295079525,57.17537394320399,53.23529411764706,20
threaro01w,1,0,SEA,22,1,G,67.0,150,1,1970,[],WE,8,0,001,001,001,6,26,4,12,2,14,4,17,6475,142594,0.0,0.0,15.503782898919363,44.953596287703014,42.038216560509554,16
tilliic01w,5,0,DET,26,0,C-F,77.0,165,1,1981,[],EA,3,1,010,001,001,17,17,8,9,9,8,11,9,6850,160860,1.0,2.0,14.573261651540458,52.346115035317865,51.35135135135135,17
tilliic01w,7,0,NYL,34,2,C-F,77.0,165,1,1981,[],EA,5,0,001,001,001,11,23,7,10,4,13,7,13,6875,155048,0.0,0.0,14.718041334766957,43.57519254154843,39.325842696629216,14
tilliic01w,8,2,DET,5,0,C-F,77.0,165,1,1981,[],EA,1,1,100,100,010,24,10,12,5,12,5,14,6,6850,165738,6.0,5.0,-8.91593622814039,33.33333333333333,33.33333333333333,0
tilliic01w,8,1,LAS,1,0,C-F,77.0,165,1,1981,[],WE,7,0,001,001,001,10,24,5,12,5,12,6,16,6900,147810,0.0,0.0,-8.91593622814039,0.0,0.0,0
timmsmi01w,1,0,PHO,14,0,G,67.0,132,0,1965,[],WE,4,1,010,001,001,20,12,11,5,9,7,11,10,6425,161075,0.0,2.0,8.033580124924148,47.22921914357682,43.333333333333336,17
timmsmi01w,2,0,PHO,34,0,G,67.0,132,0,1965,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,9.340472764676955,42.832167832167826,40.909090909090914,23
tolivkr01w,10,0,CHI,31,0,G,67.0,130,1,1987,[],EA,5,0,001,001,001,16,18,12,5,4,13,10,12,6825,66852,0.0,0.0,17.39156882820744,60.60785241248817,57.861635220125784,13
torniel01w,1,0,DET,69,0,F,73.0,160,0,1965,[],EA,5,0,001,001,001,14,18,8,8,6,10,10,11,6425,107289,0.0,0.0,19.084568458462567,58.52724177071509,50.829875518672196,42
torniel01w,2,0,DET,49,0,F,73.0,160,0,1965,[],EA,7,0,001,001,001,10,22,6,10,4,12,7,14,6550,109348,0.0,0.0,17.599601258727937,54.774479017984575,48.99598393574297,33
torrele01w,2,0,MIA,0,0,C,75.0,171,1,1978,[],EA,3,1,010,001,001,20,12,10,6,10,6,14,7,6575,141717,1.0,2.0,0.0,0.0,0.0,0
traviti01w,1,0,CHA,57,0,G-F,71.0,145,1,1978,[],EA,8,0,001,001,001,8,24,5,11,3,13,5,16,6475,90963,0.0,0.0,16.525826302884667,50.7867543447628,48.10126582278481,35
tremich01w,1,0,IND,25,0,G,66.0,142,1,1969,[],EA,7,0,001,001,001,9,23,5,11,4,12,7,14,6425,180270,0.0,0.0,4.808626112773178,43.0737422467264,39.21568627450981,11
turneba01w,7,0,SEA,60,0,G-F,72.0,172,1,1984,[],WE,4,1,010,001,001,18,16,9,8,9,8,10,10,6800,145664,1.0,2.0,14.471336083682443,55.99336374948154,47.79874213836478,19
turneba01w,8,0,HOU,33,0,G-F,72.0,172,1,1984,[],WE,5,0,001,001,001,13,21,7,10,6,11,10,12,6800,138816,0.0,0.0,14.856858737809775,51.088405153265214,45.13888888888889,12
turneba01w,9,0,CON,85,0,G-F,72.0,172,1,1984,[],EA,2,1,010,001,001,21,13,13,4,8,9,13,7,6850,129951,1.0,2.0,18.070472310057824,59.05000865201592,53.125,26
turneba01w,10,0,CON,11,0,G-F,72.0,172,1,1984,[],EA,6,0,001,001,001,16,18,12,5,4,13,10,12,6975,115496,0.0,0.0,5.612360995087048,32.25806451612903,25.64102564102564,5
tuvicsl01w,2,0,PHO,45,0,C,76.0,194,0,1977,[],WE,5,0,001,001,001,13,19,10,6,3,13,8,13,6450,136979,0.0,0.0,9.237778350779868,39.72925250147145,30.952380952380953,33
